img,idx_label,RGB.ROI_20.redDN,RGB.ROI_20.greenDN,RGB.ROI_20.blueDN,RGB.ROI_20.2G_RBi,RGB.ROI_20.pctR,RGB.ROI_20.pctG,RGB.ROI_20.pctB,RGB.ROI_20.nNDVI,RGB.ROI_20.totalRGB,RGB.ROI_20.AnyColor,RGB.ROI_22.redDN,RGB.ROI_22.greenDN,RGB.ROI_22.blueDN,RGB.ROI_22.2G_RBi,RGB.ROI_22.pctR,RGB.ROI_22.pctG,RGB.ROI_22.pctB,RGB.ROI_22.nNDVI,RGB.ROI_22.totalRGB,RGB.ROI_22.AnyColor
2022 07 15 06 00 00.JPG, 501,176.193732,161.479097,123.410840,23.353623,0.382130,0.350216,0.267654,-0.043577,461.083669,-90.851150,177.400184,166.168078,120.275553,34.660420,0.382457,0.358241,0.259302,-0.032693,463.843815,-103.017157
2022 07 15 07 00 01.JPG, 502,179.982457,162.596778,119.110333,26.100767,0.389834,0.352178,0.257988,-0.050749,461.689569,-104.358569,190.582715,175.929402,119.479326,41.796763,0.392152,0.362001,0.245847,-0.039980,485.991443,-127.553466
2022 07 15 08 00 00.JPG, 503,182.285854,174.459666,133.771638,32.861841,0.371620,0.355665,0.272716,-0.021938,490.517158,-89.202244,168.541963,170.371991,128.280875,43.921145,0.360753,0.364670,0.274577,0.005400,467.194829,-82.352204
2022 07 15 09 00 00.JPG, 504,186.373209,174.047174,129.174361,32.546777,0.380668,0.355492,0.263839,-0.034199,489.594744,-102.071661,179.184258,173.494708,121.838288,45.966871,0.377614,0.365624,0.256763,-0.016132,474.517254,-109.002391
2022 07 15 10 00 00.JPG, 505,184.736331,167.789509,122.977835,27.864853,0.388507,0.352867,0.258626,-0.048073,475.503675,-106.570170,184.064455,170.895417,116.571574,41.154804,0.390355,0.362426,0.247219,-0.037100,471.531447,-121.816723
2022 07 15 11 00 00.JPG, 506,176.594832,159.156283,114.252607,27.465126,0.392430,0.353678,0.253893,-0.051939,450.003721,-107.245900,180.221619,164.839112,111.950943,37.505662,0.394348,0.360689,0.244963,-0.044579,457.011675,-121.158844
2022 07 15 12 00 01.JPG, 507,178.396222,162.748060,115.611961,31.487937,0.390572,0.356313,0.253115,-0.045870,456.756243,-109.920360,178.837678,165.269476,109.673171,42.028103,0.394106,0.364206,0.241688,-0.039430,453.780324,-124.760812
2022 07 15 13 00 00.JPG, 508,176.156742,157.224225,109.578947,28.712761,0.397681,0.354940,0.247379,-0.056789,442.959914,-114.223074,181.590230,164.063522,109.172987,37.363828,0.399251,0.360717,0.240032,-0.050706,454.826739,-127.307778
2022 07 15 14 00 00.JPG, 509,177.874719,160.601575,111.014680,32.313750,0.395725,0.357297,0.246979,-0.051032,449.490974,-116.446934,182.451751,167.295761,110.123524,42.016245,0.396745,0.363788,0.239466,-0.043334,459.871036,-129.500463
2022 07 15 15 00 01.JPG, 510,176.744392,157.663911,108.636048,29.947382,0.398932,0.355865,0.245204,-0.057057,443.044352,-117.136207,181.611222,164.362353,108.191556,38.921928,0.399879,0.361900,0.238221,-0.049856,454.165131,-129.590463
2022 07 15 16 00 00.JPG, 511,178.635586,158.467538,108.177673,30.121817,0.401175,0.355882,0.242943,-0.059828,445.280797,-120.747778,182.224047,164.316531,107.004614,39.404402,0.401777,0.362294,0.235929,-0.051675,453.545192,-132.531350
2022 07 15 17 00 01.JPG, 512,179.374199,158.514767,109.260484,28.394850,0.401150,0.354501,0.244349,-0.061735,447.149450,-119.367998,183.633117,164.750029,108.138628,37.728313,0.402244,0.360881,0.236875,-0.054202,456.521774,-132.105889
2022 07 15 18 00 00.JPG, 513,180.625009,160.922979,114.863572,26.357377,0.395750,0.352583,0.251667,-0.057685,456.411560,-111.820843,183.460827,166.173708,112.758877,36.127713,0.396763,0.359377,0.243859,-0.049443,462.393412,-124.116780
2022 07 16 05 00 00.JPG, 514,206.558974,192.396851,149.894913,28.339815,0.376348,0.350545,0.273107,-0.035498,548.850739,-99.165999,208.999506,196.328812,137.695595,45.962524,0.384881,0.361547,0.253572,-0.031260,543.023914,-129.937127
2022 07 16 06 00 00.JPG, 515,188.166931,173.094728,133.283653,24.738871,0.380485,0.350008,0.269507,-0.041721,494.545312,-94.694353,186.055283,171.791780,118.160005,39.368273,0.390867,0.360902,0.248232,-0.039859,476.007068,-121.527053
2022 07 16 07 00 01.JPG, 516,191.278533,163.549517,113.473994,22.346507,0.408451,0.349239,0.242309,-0.078148,468.302044,-127.880061,191.199943,164.017826,99.911212,36.924498,0.420101,0.360377,0.219523,-0.076522,455.128981,-155.395345
2022 07 16 08 00 00.JPG, 517,194.602472,166.631967,111.208081,27.453380,0.411907,0.352703,0.235390,-0.077430,472.442520,-138.818276,194.222924,167.494603,96.238171,44.528111,0.424109,0.365744,0.210147,-0.073893,457.955699,-169.241185
2022 07 16 09 00 01.JPG, 518,194.022781,166.721339,113.834968,25.584929,0.408831,0.351304,0.239865,-0.075681,474.579089,-133.074184,192.495114,167.112295,98.752419,42.977057,0.419965,0.364588,0.215447,-0.070585,458.359829,-162.102572
2022 07 16 10 00 00.JPG, 519,192.609969,163.342395,110.600514,23.474307,0.412836,0.350105,0.237059,-0.082223,466.552879,-134.751336,191.198782,163.220209,95.890261,39.351377,0.424594,0.362462,0.212943,-0.078942,450.309252,-162.638470
2022 07 16 11 00 00.JPG, 520,190.655977,164.874980,111.438407,27.655577,0.408284,0.353075,0.238642,-0.072514,466.969364,-132.654144,189.798313,165.503145,95.639121,45.568856,0.420894,0.367018,0.212088,-0.068379,450.940579,-164.023215
2022 07 16 12 00 01.JPG, 521,192.552125,163.675075,112.109059,22.688966,0.411141,0.349482,0.239377,-0.081064,468.336259,-132.009082,192.932891,164.408863,95.725913,40.158922,0.425837,0.362879,0.211284,-0.079823,453.067667,-165.889928
2022 07 16 13 00 00.JPG, 522,186.611749,159.799133,113.652732,19.333786,0.405622,0.347341,0.247037,-0.077401,460.063614,-119.105419,187.401143,161.018685,101.863964,32.772264,0.416185,0.357594,0.226222,-0.075720,450.283792,-144.691900
2022 07 16 14 00 00.JPG, 523,182.670150,158.829865,114.350334,20.639247,0.400724,0.348425,0.250851,-0.069810,455.850349,-112.799347,184.529733,161.596614,106.017793,32.645702,0.408121,0.357401,0.234478,-0.066256,452.144139,-134.090761
2022 07 16 15 00 01.JPG, 524,184.810654,159.569183,114.159506,20.168206,0.403042,0.347995,0.248963,-0.073295,458.539342,-116.060825,186.008635,162.657134,108.053172,31.252462,0.407272,0.356143,0.236586,-0.066974,456.718941,-132.559425
2022 07 16 16 00 00.JPG, 525,183.310797,162.133712,113.718170,27.238458,0.399228,0.353107,0.247664,-0.061304,459.162679,-118.008170,183.872548,165.028132,108.116152,38.067565,0.402332,0.361099,0.236569,-0.054011,457.016832,-132.668378
2022 07 16 17 00 01.JPG, 526,183.934723,161.071767,112.907072,25.301741,0.401680,0.351751,0.246569,-0.066268,457.913562,-119.192347,184.575686,163.589042,106.807026,35.795372,0.405686,0.359559,0.234755,-0.060278,454.971755,-134.550677
2022 07 16 18 00 00.JPG, 527,183.251265,161.919915,116.142264,24.446300,0.397238,0.350998,0.251764,-0.061799,461.313443,-112.886653,184.620752,164.839008,109.942836,35.114428,0.401871,0.358812,0.239317,-0.056607,459.402596,-129.574090
2022 07 17 05 00 00.JPG, 528,183.839116,164.318573,123.344997,21.453034,0.389900,0.348500,0.261600,-0.056068,471.502686,-101.467694,190.382900,169.941418,111.549214,37.950722,0.403462,0.360142,0.236396,-0.056731,471.873533,-137.225890
2022 07 17 06 00 00.JPG, 529,191.558926,167.648203,117.219937,26.517542,0.402074,0.351886,0.246040,-0.066565,476.427065,-124.767255,190.260911,167.598995,105.365238,39.571841,0.410731,0.361809,0.227460,-0.063326,463.225144,-147.129431
2022 07 17 07 00 00.JPG, 530,183.995321,162.057432,120.290068,19.829476,0.394549,0.347507,0.257943,-0.063395,466.342820,-105.472618,186.490062,166.295226,114.165751,31.934639,0.399378,0.356130,0.244492,-0.057244,466.951040,-124.453787
2022 07 17 08 00 00.JPG, 531,184.029527,159.423920,111.944726,22.873586,0.404107,0.350076,0.245817,-0.071642,455.398174,-119.563994,186.024507,163.484473,106.903008,34.041431,0.407580,0.358195,0.234225,-0.064491,456.411989,-135.702964
2022 07 17 09 00 01.JPG, 532,181.848682,159.865961,116.349380,21.533860,0.396994,0.349004,0.254002,-0.064331,458.064024,-109.015884,184.180475,164.430543,111.999347,32.681263,0.399862,0.356984,0.243154,-0.056653,460.610365,-124.612324
2022 07 17 10 00 00.JPG, 533,189.618906,162.416241,110.346059,24.867517,0.410092,0.351260,0.238647,-0.077273,462.381205,-131.343029,191.930345,165.264806,101.756002,36.843265,0.418193,0.360092,0.221714,-0.074653,458.951153,-153.683148
2022 07 17 11 00 00.JPG, 534,192.402239,164.363301,111.127426,25.196936,0.411210,0.351284,0.237506,-0.078592,467.892966,-134.510688,192.602636,164.442550,97.927119,38.355344,0.423328,0.361434,0.215238,-0.078870,454.972305,-161.190947
2022 07 17 12 00 01.JPG, 535,192.341126,162.510690,109.337500,23.342754,0.414359,0.350096,0.235545,-0.084064,464.189316,-136.176816,192.114725,161.030169,94.177106,35.768507,0.429477,0.359987,0.210535,-0.088022,447.322000,-164.790681
2022 07 17 13 00 00.JPG, 536,193.665240,163.010486,109.751242,22.604490,0.415210,0.349488,0.235302,-0.085946,466.426968,-137.173241,193.459261,161.416713,93.398434,35.975730,0.431564,0.360085,0.208351,-0.090292,448.274408,-168.079106
2022 07 17 14 00 00.JPG, 537,192.052108,161.556664,105.749565,25.311655,0.418088,0.351701,0.230211,-0.086241,459.358337,-142.109642,193.916072,162.062955,90.287886,39.921952,0.434529,0.363153,0.202318,-0.089480,446.266912,-175.403255
2022 07 17 15 00 00.JPG, 538,195.361538,161.319907,104.730144,22.548132,0.423400,0.349623,0.226978,-0.095440,461.411589,-147.221158,197.685889,161.467366,88.487747,36.761096,0.441617,0.360707,0.197676,-0.100844,447.641001,-182.177760
2022 07 17 16 00 00.JPG, 539,196.031214,163.811921,110.867177,20.725451,0.416458,0.348010,0.235532,-0.089537,470.710312,-138.108781,194.544680,161.566451,93.758685,34.829537,0.432447,0.359140,0.208413,-0.092607,449.869817,-168.593761
2022 07 17 17 00 01.JPG, 540,196.974975,163.975146,108.198832,22.776485,0.419856,0.349516,0.230628,-0.091425,469.148953,-144.552457,195.517174,161.534259,90.196326,37.355018,0.437156,0.361174,0.201670,-0.095177,447.247758,-176.658781
2022 07 17 18 00 00.JPG, 541,197.006416,164.399141,111.135559,20.656307,0.416909,0.347904,0.235187,-0.090224,472.541116,-139.134440,194.109043,160.831764,92.842347,34.712139,0.433489,0.359173,0.207338,-0.093754,447.783154,-169.256114
2022 07 18 05 00 00.JPG, 542,190.944023,159.452519,109.213726,18.747288,0.415448,0.346930,0.237622,-0.089874,459.610268,-131.969090,191.501937,164.125278,101.706052,35.042567,0.418736,0.358875,0.222389,-0.076981,457.333266,-152.215111
2022 07 18 06 00 01.JPG, 543,191.714458,156.017807,101.909302,18.411854,0.426372,0.346983,0.226646,-0.102656,449.641567,-143.913662,196.080510,163.082881,95.207363,34.877890,0.431543,0.358920,0.209537,-0.091874,454.370754,-168.748665
2022 07 18 07 00 00.JPG, 544,190.020864,162.116742,113.463787,20.748834,0.408119,0.348188,0.243693,-0.079242,465.601393,-125.210033,191.650051,167.172196,104.721488,37.972853,0.413445,0.360640,0.225915,-0.068217,463.543735,-149.379270
2022 07 18 08 00 00.JPG, 545,188.320034,152.773019,95.021630,22.204375,0.431813,0.350305,0.217882,-0.104215,436.114683,-151.049794,193.028085,159.686481,87.096871,39.248006,0.438888,0.363079,0.198032,-0.094529,439.811437,-178.520823
2022 07 18 09 00 01.JPG, 546,193.958886,157.677182,104.796780,16.598699,0.424945,0.345455,0.229600,-0.103180,456.432848,-142.042507,193.944679,160.633081,95.522758,31.798725,0.430892,0.356883,0.212225,-0.093947,450.100519,-163.532244
2022 07 18 10 00 00.JPG, 547,196.778397,164.641559,109.947592,22.557129,0.417463,0.349285,0.233252,-0.088918,471.367548,-141.524771,192.707437,164.264549,97.033139,38.788523,0.424461,0.361812,0.213727,-0.079678,454.005125,-162.905708
2022 07 18 11 00 00.JPG, 548,191.421740,161.996139,108.833157,23.737382,0.414108,0.350451,0.235442,-0.083260,462.251036,-135.751566,191.084589,164.172882,97.556461,39.704715,0.421994,0.362561,0.215445,-0.075753,452.813932,-160.144549
2022 07 18 12 00 01.JPG, 549,193.513905,160.878092,100.237678,28.004601,0.425652,0.353866,0.220482,-0.092090,454.629675,-153.916640,195.466961,163.012243,87.624443,42.933082,0.438165,0.365413,0.196422,-0.090534,446.103647,-183.230318
2022 07 18 13 00 00.JPG, 550,192.393307,159.489805,100.082282,26.504022,0.425681,0.352881,0.221438,-0.093507,451.965394,-151.718548,195.259870,161.063710,88.603098,38.264452,0.438859,0.362001,0.199141,-0.095969,444.926677,-179.117384
2022 07 18 14 00 01.JPG, 551,191.645990,157.311429,101.244529,21.732340,0.425689,0.349424,0.224887,-0.098392,450.201948,-146.468362,195.638952,159.693001,91.372886,32.374164,0.437960,0.357491,0.204549,-0.101162,446.704839,-172.586182
2022 07 18 15 00 00.JPG, 552,195.295969,161.239432,104.397149,22.785745,0.423698,0.349811,0.226491,-0.095521,460.932550,-147.741102,197.236018,161.579515,93.457560,32.465452,0.436099,0.357261,0.206640,-0.099373,452.273093,-171.900412
2022 07 18 16 00 00.JPG, 553,193.646576,158.480012,101.136693,22.176756,0.427228,0.349642,0.223130,-0.099869,453.263281,-149.853203,196.744851,159.432700,90.284233,31.836318,0.440676,0.357103,0.202222,-0.104757,446.461784,-175.609086
2022 07 18 17 00 01.JPG, 554,177.653858,146.617360,82.961247,32.619615,0.436247,0.360034,0.203720,-0.095712,407.232466,-158.348725,186.847967,156.551380,88.053296,38.201497,0.433067,0.362847,0.204086,-0.088226,431.452643,-167.292756
2022 07 18 18 00 00.JPG, 555,188.694176,160.421048,112.270397,19.877524,0.408973,0.347694,0.243333,-0.080985,461.385620,-124.574430,186.011662,160.665604,105.738856,29.580690,0.411152,0.355128,0.233720,-0.073111,452.416122,-135.199554
2022 07 19 05 00 00.JPG, 556,201.639883,173.058516,123.630367,20.846782,0.404632,0.347278,0.248090,-0.076278,498.328766,-127.437666,204.100298,174.112972,110.234549,33.891097,0.417855,0.356462,0.225683,-0.079287,488.447818,-157.744172
2022 07 19 06 00 01.JPG, 557,194.004154,163.462229,111.695147,21.225157,0.413512,0.348414,0.238074,-0.085440,469.161530,-134.076090,197.224502,165.434496,99.659078,33.985411,0.426599,0.357837,0.215564,-0.087658,462.318076,-163.340841
2022 07 19 07 00 00.JPG, 558,193.289416,158.415649,100.703292,22.838591,0.427245,0.350161,0.222594,-0.099156,452.408357,-150.298481,197.576476,162.450273,89.163815,38.160255,0.439850,0.361651,0.198499,-0.097566,449.190564,-181.699119
2022 07 19 08 00 01.JPG, 559,193.424370,158.906798,104.992729,19.396497,0.422948,0.347471,0.229581,-0.097969,457.323898,-142.345711,197.564818,163.028412,94.728285,33.763722,0.433902,0.358051,0.208047,-0.095777,455.321515,-171.136660
2022 07 19 09 00 00.JPG, 560,191.893102,156.450739,99.388642,21.619735,0.428589,0.349429,0.221982,-0.101745,447.732482,-149.566557,197.319026,162.343515,89.887349,37.480656,0.438926,0.361125,0.199950,-0.097245,449.549890,-179.887844
2022 07 19 10 00 00.JPG, 561,193.674609,157.619906,98.835226,22.729976,0.430264,0.350165,0.219571,-0.102634,450.129741,-153.624062,196.539060,161.661301,88.400692,38.382850,0.440077,0.361981,0.197941,-0.097369,446.601053,-181.398976
2022 07 19 11 00 01.JPG, 562,198.050901,160.116279,103.023282,19.158375,0.429434,0.347180,0.223386,-0.105913,461.190462,-152.120616,197.885782,161.390752,91.128139,33.767583,0.439351,0.358324,0.202325,-0.101579,450.404674,-177.020257
2022 07 19 12 00 00.JPG, 563,193.317258,156.785176,102.617822,17.635272,0.427013,0.346318,0.226669,-0.104347,452.720256,-144.866790,198.237262,159.748510,90.622928,30.636829,0.441893,0.356098,0.202009,-0.107515,448.608700,-176.739915
2022 07 19 13 00 00.JPG, 564,196.133819,158.476922,101.762992,19.057034,0.429766,0.347253,0.222982,-0.106192,456.373733,-151.084757,198.413903,160.280103,90.440668,31.705635,0.441769,0.356864,0.201366,-0.106313,449.134673,-177.812670
2022 07 19 14 00 01.JPG, 565,191.902761,158.175116,107.023938,17.423534,0.419825,0.346039,0.234136,-0.096343,457.101815,-136.030001,192.138313,160.016123,98.370045,29.523889,0.426477,0.355177,0.218346,-0.091216,450.524481,-155.414347
2022 07 19 15 00 00.JPG, 566,190.628212,157.935248,103.096870,22.145413,0.422061,0.349677,0.228262,-0.093793,451.660330,-142.369720,193.902689,162.141007,93.968238,36.411087,0.430883,0.360304,0.208813,-0.089207,450.011934,-168.107220
2022 07 19 16 00 01.JPG, 567,186.324500,153.054785,97.250434,22.534636,0.426733,0.350537,0.222730,-0.098031,436.629720,-144.878417,192.357321,159.422599,92.206347,34.281530,0.433251,0.359071,0.207678,-0.093623,443.986268,-167.367226
2022 07 19 17 00 00.JPG, 568,185.730333,158.533940,110.272771,21.064776,0.408614,0.348781,0.242605,-0.078999,454.537044,-123.718731,186.874552,161.019464,104.891956,30.272421,0.412722,0.355619,0.231659,-0.074319,452.785972,-138.110105
2022 07 19 18 00 00.JPG, 569,195.612627,167.189194,108.580646,30.185114,0.414976,0.354678,0.230345,-0.078344,471.382467,-145.640529,192.112362,167.678319,101.261860,41.982416,0.416682,0.363686,0.219632,-0.067912,461.052542,-157.266961
2022 07 20 05 00 01.JPG, 570,188.810790,162.381099,118.185831,17.765578,0.402258,0.345950,0.251793,-0.075257,469.377721,-114.820227,191.502546,165.467217,110.592064,28.839824,0.409577,0.353894,0.236529,-0.072934,467.561828,-135.785635
2022 07 20 06 00 00.JPG, 571,186.885533,162.543978,118.486070,19.716353,0.399400,0.347379,0.253221,-0.069661,467.915580,-112.457371,187.957941,165.844489,111.804562,31.926476,0.403684,0.356190,0.240126,-0.062502,465.606992,-130.193306
2022 07 20 07 00 00.JPG, 572,185.451573,160.158190,118.993483,15.871324,0.399161,0.344720,0.256118,-0.073185,464.603247,-107.622797,186.762985,164.522615,113.815789,28.466455,0.401553,0.353735,0.244712,-0.063311,465.101389,-123.654022
2022 07 20 08 00 01.JPG, 573,190.860183,169.768549,121.420527,27.256388,0.395935,0.352181,0.251884,-0.058486,482.049258,-117.787677,187.768009,169.542389,114.534334,36.782434,0.397944,0.359318,0.242737,-0.051008,471.844732,-128.241730
2022 07 20 09 00 00.JPG, 574,194.411565,177.873913,134.670786,26.665474,0.383488,0.350866,0.265646,-0.044422,506.956264,-102.943906,184.534087,173.914373,123.296300,39.998360,0.383054,0.361009,0.255937,-0.029627,481.744760,-111.855861
2022 07 20 10 00 01.JPG, 575,194.424973,172.023479,120.135860,29.486126,0.399571,0.353533,0.246896,-0.061131,486.584312,-126.176733,192.731134,174.257286,109.985240,45.798198,0.404071,0.365339,0.230590,-0.050339,476.973660,-147.017940
2022 07 20 11 00 00.JPG, 576,185.822572,164.753751,115.956524,27.728406,0.398305,0.353145,0.248550,-0.060098,466.532847,-118.663274,185.068866,168.294875,111.087625,40.433259,0.398468,0.362352,0.239180,-0.047469,464.451366,-131.188491
2022 07 20 12 00 00.JPG, 577,183.212542,164.740263,116.229818,30.038167,0.394699,0.354904,0.250397,-0.053088,464.182623,-115.493170,183.315262,169.335110,111.807655,43.547303,0.394686,0.364586,0.240727,-0.039643,464.458027,-129.035063
2022 07 20 13 00 01.JPG, 578,183.153051,163.215116,112.930559,30.346622,0.398767,0.355357,0.245876,-0.057563,459.298726,-120.507049,182.137570,167.060959,108.162664,43.821683,0.398236,0.365271,0.236493,-0.043175,457.361193,-132.873200
2022 07 20 14 00 00.JPG, 579,184.002147,163.931834,112.084431,31.777090,0.399989,0.356359,0.243652,-0.057684,460.018413,-123.765119,185.324972,169.975997,109.724447,44.902575,0.398527,0.365520,0.235954,-0.043200,465.025416,-135.852076
2022 07 20 15 00 00.JPG, 580,169.591970,147.932332,92.071255,34.201439,0.414047,0.361167,0.224786,-0.068214,409.595556,-133.381792,185.402738,166.441325,98.805814,48.674098,0.411412,0.369336,0.219252,-0.053892,450.649877,-154.232436
2022 07 20 16 00 00.JPG, 581,179.443512,160.938627,109.848314,32.585429,0.398559,0.357458,0.243982,-0.054365,450.230453,-120.685512,179.620817,165.142301,108.546896,42.116889,0.396243,0.364303,0.239454,-0.041996,453.310014,-127.669326
2022 07 20 17 00 00.JPG, 582,176.591000,164.751388,123.872979,29.038796,0.379590,0.354140,0.266270,-0.034685,465.215367,-93.596428,176.395089,168.893837,121.034455,40.358131,0.378268,0.362182,0.259550,-0.021725,466.323381,-103.220018
