img,idx_label,RGB.ROI_31.redDN,RGB.ROI_31.greenDN,RGB.ROI_31.blueDN,RGB.ROI_31.2G_RBi,RGB.ROI_31.pctR,RGB.ROI_31.pctG,RGB.ROI_31.pctB,RGB.ROI_31.nNDVI,RGB.ROI_31.totalRGB,RGB.ROI_31.AnyColor,RGB.ROI_32.redDN,RGB.ROI_32.greenDN,RGB.ROI_32.blueDN,RGB.ROI_32.2G_RBi,RGB.ROI_32.pctR,RGB.ROI_32.pctG,RGB.ROI_32.pctB,RGB.ROI_32.nNDVI,RGB.ROI_32.totalRGB,RGB.ROI_32.AnyColor
2022 08 22 08 00 00.JPG,831,175.202521,143.370453,57.226867,54.311517,0.466212,0.381507,0.152280,-0.099921,375.799841,-204.119239,205.747003,163.101193,57.764321,62.691060,0.482281,0.382317,0.135402,-0.115619,426.612517,-253.319553
2022 08 22 09 00 00.JPG,832,166.444932,135.500340,56.792818,47.762931,0.463973,0.377714,0.158313,-0.102484,358.738090,-188.359636,199.917904,159.038333,60.486581,57.672181,0.476627,0.379166,0.144207,-0.113885,419.442817,-237.983075
2022 08 22 10 00 01.JPG,833,156.051609,127.935679,55.744129,44.075620,0.459338,0.376579,0.164083,-0.099004,339.731418,-172.499030,195.746697,158.056249,64.302648,56.063153,0.468175,0.378030,0.153795,-0.106529,418.105594,-225.197651
2022 08 22 11 00 00.JPG,834,156.865335,132.573977,62.707786,45.574833,0.445454,0.376473,0.178073,-0.083926,352.147098,-164.023739,191.871985,157.846314,68.915112,54.905532,0.458329,0.377051,0.164619,-0.097295,418.633411,-211.888074
2022 08 22 12 00 00.JPG,835,156.160688,130.576096,61.107257,43.884247,0.448939,0.375387,0.175674,-0.089227,347.844041,-164.522270,199.027321,166.081848,73.461408,59.674966,0.453809,0.378689,0.167502,-0.090235,438.570577,-218.186352
2022 08 22 13 00 01.JPG,836,162.858557,135.532458,57.893640,50.312720,0.457102,0.380405,0.162493,-0.091578,356.284655,-182.603734,198.796729,163.118866,65.251595,62.189407,0.465384,0.381862,0.152754,-0.098581,427.167190,-231.412404
2022 08 22 14 00 00.JPG,837,162.824297,140.268160,64.354106,53.357917,0.443124,0.381738,0.175139,-0.074420,367.446563,-174.384244,202.659588,171.717763,74.454290,66.321648,0.451527,0.382588,0.165885,-0.082649,448.831641,-225.468771
2022 08 22 15 00 00.JPG,838,152.692888,128.624478,52.523352,52.032716,0.457382,0.385287,0.157331,-0.085556,333.840717,-176.270662,202.098170,168.847182,67.988287,67.607908,0.460430,0.384676,0.154894,-0.089639,438.933639,-234.968780
2022 08 22 16 00 01.JPG,839,155.889941,126.756705,50.294684,47.328785,0.468220,0.380718,0.151062,-0.103073,332.941330,-182.057279,204.561071,168.075079,66.805086,64.784002,0.465503,0.382475,0.152023,-0.097913,439.441236,-239.025979
2022 08 22 17 00 00.JPG,840,160.168356,133.927727,59.926893,47.760204,0.452424,0.378302,0.169274,-0.089225,354.022976,-174.242296,200.202487,164.967575,70.328876,59.403785,0.459708,0.378801,0.161490,-0.096489,435.498938,-224.512309
2022 08 22 18 00 00.JPG,841,166.776049,137.684273,65.728641,42.863857,0.450516,0.371930,0.177554,-0.095552,370.188963,-173.003041,200.244102,162.560474,71.658886,53.217960,0.460900,0.374164,0.164937,-0.103868,434.463462,-219.486803
2022 08 23 08 00 00.JPG,842,171.854203,140.304927,55.337933,53.417718,0.467634,0.381785,0.150581,-0.101068,367.497063,-201.483264,209.065933,164.617418,57.640533,62.528370,0.484708,0.381656,0.133636,-0.118947,431.323885,-258.402285
2022 08 23 09 00 01.JPG,843,167.424611,134.843153,53.025987,49.235708,0.471229,0.379526,0.149245,-0.107790,355.293750,-196.215791,202.241922,157.752250,52.691712,60.570866,0.490063,0.382257,0.127680,-0.123584,412.685883,-254.610748
2022 08 23 10 00 00.JPG,844,173.584577,138.767325,52.009527,51.940547,0.476408,0.380851,0.142742,-0.111468,364.361429,-208.332848,205.971378,159.232754,50.024144,62.469986,0.496044,0.383482,0.120474,-0.127979,415.228276,-265.155845
2022 08 23 11 00 00.JPG,845,162.558865,132.721033,56.916011,45.967190,0.461558,0.376839,0.161603,-0.101049,352.195909,-181.447877,199.835767,157.622930,58.895482,56.514612,0.479966,0.378579,0.141455,-0.118092,416.354179,-239.667734
2022 08 23 12 00 01.JPG,846,162.186148,133.080228,56.630145,47.344162,0.460892,0.378180,0.160928,-0.098575,351.896521,-182.006086,201.006372,161.108200,62.476729,58.733300,0.473411,0.379443,0.147146,-0.110181,424.591300,-237.161115
2022 08 23 13 00 00.JPG,847,161.075397,127.074924,53.897439,39.177012,0.470915,0.371512,0.157573,-0.117996,342.047761,-180.355443,199.905697,155.614270,59.262456,52.060387,0.481953,0.375171,0.142876,-0.124582,414.782423,-236.995055
2022 08 23 14 00 00.JPG,848,170.051389,137.945248,58.815121,47.023986,0.463593,0.376066,0.160341,-0.104242,366.811757,-190.366395,202.328985,160.325784,59.866525,58.456058,0.478861,0.379450,0.141689,-0.115821,422.521294,-242.921719
2022 08 23 15 00 00.JPG,849,160.442751,136.656769,69.816291,43.054496,0.437274,0.372447,0.190279,-0.080061,366.915811,-157.466937,195.186080,159.173032,71.669488,51.490496,0.458153,0.373621,0.168227,-0.101629,426.028599,-211.020137
2022 08 23 16 00 00.JPG,850,159.300587,134.221253,69.426640,39.715279,0.438907,0.369808,0.191285,-0.085443,362.948479,-154.668560,196.997393,160.642260,73.671451,50.615675,0.456741,0.372451,0.170808,-0.101653,431.311104,-210.296751
2022 08 23 17 00 01.JPG,851,171.203847,148.636484,79.257324,46.811797,0.428977,0.372431,0.198591,-0.070558,399.097655,-161.325682,195.257934,162.682397,80.182399,49.924460,0.445669,0.371317,0.183014,-0.091008,438.122730,-197.575531
2022 08 23 18 00 00.JPG,852,135.015155,141.283920,106.832630,40.720055,0.352399,0.368761,0.278840,0.022688,383.131705,-62.633814,166.019513,165.628976,116.850484,48.387954,0.370167,0.369296,0.260537,-0.001178,448.498973,-97.947520
2022 08 24 08 00 01.JPG,853,157.820916,134.071727,72.845958,37.476579,0.432696,0.367583,0.199721,-0.081363,364.738601,-146.200726,196.817468,160.011582,77.884864,45.320833,0.452752,0.368085,0.179163,-0.103147,434.713915,-201.059323
2022 08 24 09 00 00.JPG,854,88.917615,71.121686,40.972230,12.353527,0.442351,0.353819,0.203830,-0.111197,201.011531,-78.094842,204.104177,171.324752,74.945049,63.600277,0.453188,0.380406,0.166406,-0.087312,450.373977,-225.538830
2022 08 24 10 00 01.JPG,855,90.512758,73.359576,38.561247,17.645147,0.447123,0.362388,0.190488,-0.104674,202.433580,-86.749840,188.482145,155.625221,64.729767,58.038530,0.461020,0.380653,0.158327,-0.095485,408.837134,-214.647833
2022 08 24 11 00 00.JPG,856,139.562340,132.685633,87.542276,38.266650,0.387899,0.368786,0.243315,-0.025259,359.790248,-97.163422,184.469940,161.828609,93.299458,45.887820,0.419633,0.368129,0.212238,-0.065381,439.598007,-159.699634
2022 08 24 12 00 00.JPG,857,136.062831,116.318574,57.159905,39.414411,0.439563,0.375777,0.184660,-0.078232,309.541310,-138.061594,193.034907,159.247786,65.777881,59.682785,0.461739,0.380920,0.157341,-0.095909,418.060574,-220.726932
2022 08 24 12 10 19.JPG,858,120.104144,99.958634,44.838492,34.974632,0.453392,0.377343,0.169265,-0.091544,264.901271,-130.385794,175.495103,140.647024,52.377951,53.420994,0.476216,0.381654,0.142131,-0.110229,368.520078,-211.386225
2022 08 24 13 10 18.JPG,859,150.247850,129.638480,68.161481,40.867629,0.431687,0.372473,0.195839,-0.073635,348.047812,-143.563368,154.487314,125.241310,63.613401,32.381904,0.449952,0.364771,0.185277,-0.104551,343.342025,-152.501822
2022 08 24 14 10 18.JPG,860,165.681174,144.767510,68.191090,55.662757,0.437569,0.382336,0.180095,-0.067366,378.639774,-174.066504,184.392478,150.483577,59.260905,57.313770,0.467839,0.381805,0.150356,-0.101258,394.136959,-216.354245
2022 08 24 15 10 18.JPG,861,160.605869,144.207263,80.245640,47.563017,0.417094,0.374507,0.208398,-0.053799,385.058772,-144.321851,190.960935,157.571535,75.872070,48.310065,0.449950,0.371277,0.178773,-0.095800,424.404540,-196.788329
2022 08 24 16 10 19.JPG,862,185.105956,163.536883,73.939895,68.027915,0.438035,0.386994,0.174971,-0.061866,422.582735,-200.763049,194.679799,157.767502,56.275794,64.579411,0.476312,0.386001,0.137687,-0.104731,408.723095,-239.895714
2022 08 24 17 10 18.JPG,863,178.205753,158.649071,83.122214,55.970175,0.424323,0.377757,0.197921,-0.058057,419.977038,-170.610395,196.661120,161.452366,74.837581,51.406030,0.454234,0.372911,0.172855,-0.098317,432.951067,-208.438323
2022 08 24 18 10 18.JPG,864,136.354432,148.164711,85.106309,74.868681,0.368899,0.400851,0.230250,0.041510,369.625452,-114.306526,170.624479,166.179601,89.754558,71.980164,0.400002,0.389582,0.210416,-0.013197,426.558639,-157.294964
2022 08 25 08 00 00.JPG,865,166.887846,134.845508,53.853687,48.949482,0.469331,0.379219,0.151450,-0.106194,355.587041,-194.025981,209.353820,161.121025,57.689065,55.199164,0.488957,0.376307,0.134736,-0.130192,428.163909,-255.096715
2022 08 25 09 00 01.JPG,866,167.268663,131.779096,57.836724,38.452805,0.468691,0.369249,0.162060,-0.118675,356.884483,-183.374312,209.009400,158.631729,61.803540,46.450518,0.486697,0.369388,0.143915,-0.137029,429.444669,-244.034048
2022 08 25 10 00 00.JPG,867,173.071979,138.065742,56.164528,46.894977,0.471198,0.375891,0.152911,-0.112510,367.302250,-198.808665,208.240089,159.125934,59.213084,50.798695,0.488163,0.373028,0.138809,-0.133693,426.579107,-248.939855
2022 08 25 11 00 00.JPG,868,167.571758,135.843766,53.080522,51.035251,0.470052,0.381053,0.148895,-0.104569,356.496045,-197.254479,206.893819,159.664861,56.920622,55.515282,0.488557,0.377031,0.134412,-0.128844,423.479303,-252.717437
2022 08 25 12 00 01.JPG,869,166.917885,133.578159,58.591055,41.647378,0.464840,0.371994,0.163167,-0.110949,359.087098,-183.313934,206.435380,158.256607,62.113784,47.964051,0.483675,0.370793,0.145532,-0.132108,426.805770,-240.464420
2022 08 25 13 00 00.JPG,870,166.493877,137.083122,61.168661,46.503706,0.456466,0.375832,0.167702,-0.096881,364.745660,-181.239677,204.060596,159.175178,66.606194,47.683565,0.474734,0.370311,0.154955,-0.123571,429.841968,-230.023385
2022 08 25 14 00 00.JPG,871,185.031664,153.325037,59.970872,61.647538,0.464521,0.384922,0.150557,-0.093708,398.327573,-218.414956,206.843727,160.896903,52.854161,62.095919,0.491789,0.382546,0.125665,-0.124944,420.594792,-262.032307
2022 08 25 15 00 01.JPG,872,172.220589,139.699639,55.348344,51.830345,0.468923,0.380375,0.150703,-0.104260,367.268573,-201.223540,206.692706,159.091627,61.336744,50.153805,0.483921,0.372474,0.143605,-0.130134,427.121077,-243.110846
2022 08 25 16 00 00.JPG,873,173.233037,140.037899,57.211398,49.631363,0.467588,0.377988,0.154424,-0.105963,370.482333,-198.848140,207.293157,160.118333,63.799556,49.143954,0.480723,0.371322,0.147954,-0.128398,431.211047,-239.812379
2022 08 25 17 00 00.JPG,874,168.192841,137.808278,57.767361,49.656354,0.462362,0.378835,0.158803,-0.099296,363.768481,-190.466397,206.954603,161.744188,65.162385,51.371389,0.477007,0.372802,0.150192,-0.122622,433.861176,-238.374020
2022 08 25 18 00 01.JPG,875,181.844588,153.474759,73.378948,51.725982,0.444936,0.375521,0.179543,-0.084605,408.698295,-188.561450,213.779248,170.978506,77.157614,51.020150,0.462810,0.370151,0.167038,-0.111241,461.915367,-230.442525
2022 08 26 07 00 00.JPG,876,189.786958,160.695231,80.129788,51.473716,0.440738,0.373179,0.186084,-0.083005,430.611977,-190.222614,220.193683,176.567766,82.598857,50.342993,0.459349,0.368340,0.172311,-0.109955,479.360306,-231.563736
2022 08 26 08 00 01.JPG,877,172.739606,140.697982,56.143027,52.513331,0.467394,0.380696,0.151910,-0.102226,369.580615,-201.151534,209.029820,160.738419,60.366505,52.080513,0.485964,0.373693,0.140343,-0.130599,430.134744,-249.035228
2022 08 26 09 00 00.JPG,878,178.717551,144.150348,61.827649,47.755496,0.464569,0.374713,0.160718,-0.107063,384.695548,-199.212601,210.488272,160.254635,63.239248,46.781751,0.485016,0.369265,0.145719,-0.135495,433.982155,-244.264410
2022 08 26 10 00 00.JPG,879,179.245228,144.982869,57.523282,53.197229,0.469534,0.379783,0.150683,-0.105674,381.751379,-209.181533,210.433341,160.323055,56.804461,53.408308,0.492172,0.374971,0.132857,-0.135157,427.560856,-257.147475
2022 08 26 11 00 00.JPG,880,171.139535,136.792156,55.393709,47.051068,0.471037,0.376500,0.152463,-0.111542,363.325401,-197.144273,209.046629,159.264715,59.175409,50.307393,0.489013,0.372561,0.138426,-0.135163,427.486752,-249.960527
2022 08 26 12 00 00.JPG,881,174.187628,139.460315,59.266086,45.466916,0.467099,0.373974,0.158927,-0.110721,372.914029,-195.115772,210.649435,160.899552,62.633935,48.515733,0.485163,0.370580,0.144257,-0.133899,434.182922,-246.281116
2022 08 26 13 00 00.JPG,882,174.590859,139.108222,52.186063,51.439523,0.477174,0.380196,0.142630,-0.113110,365.885145,-209.326954,211.156054,160.596802,55.856873,54.180676,0.493806,0.375569,0.130626,-0.136002,427.609728,-260.039110
2022 08 26 14 00 00.JPG,883,172.661809,135.895991,54.154671,44.975503,0.476029,0.374666,0.149305,-0.119154,362.712471,-200.248457,209.312537,158.121666,60.529501,46.401294,0.489089,0.369474,0.141436,-0.139320,427.963705,-246.375200
2022 08 26 15 00 00.JPG,884,179.025738,143.176018,64.317512,43.008786,0.463174,0.370424,0.166402,-0.111265,386.519268,-193.566731,207.458291,158.874549,69.376796,40.914012,0.476139,0.364634,0.159227,-0.132622,435.709636,-227.579249
2022 08 26 16 00 01.JPG,885,176.834131,145.610003,66.748747,47.637129,0.454361,0.374133,0.171506,-0.096836,389.192881,-188.946641,205.362831,160.606322,72.488213,43.361599,0.468376,0.366299,0.165326,-0.122296,438.457366,-220.992726
2022 08 26 17 00 00.JPG,886,172.818822,141.713367,66.608548,43.999365,0.453425,0.371814,0.174761,-0.098894,381.140736,-181.315093,203.254371,158.259571,71.894181,41.370590,0.468968,0.365151,0.165881,-0.124462,433.408123,-217.725579
2022 08 26 18 00 00.JPG,887,168.274425,150.203057,95.319426,36.812262,0.406659,0.362987,0.230353,-0.056743,413.796908,-127.838630,195.801436,163.700740,101.424057,30.175987,0.424800,0.355156,0.220044,-0.089292,460.926233,-156.654063
2022 08 27 07 00 01.JPG,888,146.646871,118.204160,54.618510,35.142938,0.459032,0.370001,0.170966,-0.107391,319.469540,-155.614010,214.590510,170.386727,74.781439,51.401505,0.466746,0.370600,0.162654,-0.114822,459.758675,-235.414359
2022 08 27 08 00 00.JPG,889,119.133285,95.036801,46.944648,23.995669,0.456249,0.363966,0.179786,-0.112511,261.114735,-120.280790,222.963069,189.342388,94.796996,60.924711,0.439681,0.373381,0.186939,-0.081543,507.102452,-222.711465
2022 08 27 09 00 07.JPG,890,111.440511,86.946558,42.510569,19.942037,0.462605,0.360927,0.176467,-0.123465,240.897637,-113.365931,215.614742,180.013071,83.736544,60.674857,0.449793,0.375525,0.174682,-0.089988,479.364356,-228.154725
2022 08 27 10 00 07.JPG,891,135.336943,110.468969,57.537713,28.063282,0.446151,0.364171,0.189678,-0.101169,303.343625,-130.730486,202.922914,163.242141,80.032910,43.528457,0.454782,0.365851,0.179366,-0.108369,446.197965,-206.099235
2022 08 27 11 00 07.JPG,892,129.916978,104.558884,52.233155,26.967635,0.453132,0.364686,0.182182,-0.108148,286.709017,-130.009551,204.458643,167.023294,75.035621,54.552322,0.457896,0.374058,0.168046,-0.100773,446.517558,-221.410694
2022 08 27 12 00 08.JPG,893,151.296113,122.792818,60.344885,33.944639,0.452395,0.367166,0.180439,-0.103993,334.433816,-153.399162,202.982960,164.223563,71.454421,54.009744,0.462733,0.374375,0.162892,-0.105552,438.660944,-224.297681
2022 08 27 13 00 07.JPG,894,149.042599,135.487312,86.256666,35.675359,0.401963,0.365405,0.232632,-0.047641,370.786577,-112.016578,188.837171,159.178200,93.267762,36.251467,0.427927,0.360717,0.211356,-0.085223,441.283132,-161.479846
2022 08 27 14 00 07.JPG,895,173.989907,147.218936,72.662167,47.785797,0.441743,0.373774,0.184482,-0.083344,393.871010,-175.884509,187.107055,148.863842,62.947069,47.673561,0.469036,0.373169,0.157795,-0.113829,398.917965,-210.076759
2022 08 27 15 00 08.JPG,896,183.303654,158.579262,76.294186,57.560683,0.438340,0.379216,0.182445,-0.072318,418.177102,-189.294544,188.337031,150.967603,61.033721,52.564455,0.470445,0.377100,0.152455,-0.110135,400.338355,-217.237192
2022 08 27 16 00 07.JPG,897,191.730496,167.722900,78.012904,65.702400,0.438275,0.383396,0.178329,-0.066789,437.466299,-203.427588,192.545347,154.790182,59.223408,57.811610,0.473598,0.380732,0.145670,-0.108699,406.558937,-228.888713
2022 08 27 17 00 07.JPG,898,158.960559,153.722430,105.949563,42.534738,0.379714,0.367201,0.253085,-0.016752,418.632553,-100.783862,188.753624,167.255987,106.992679,38.765671,0.407673,0.361242,0.231085,-0.060385,463.002290,-142.024252
2022 08 27 18 00 08.JPG,899,170.247984,153.306586,91.026256,45.338932,0.410651,0.369787,0.219562,-0.052360,414.580827,-141.502058,201.990305,170.282060,89.366271,49.207543,0.437551,0.368864,0.193585,-0.085175,461.638635,-193.539823
2022 08 28 05 00 01.JPG,900,174.270271,150.292221,95.120996,31.193175,0.415242,0.358108,0.226649,-0.073878,419.683489,-134.320501,208.541942,166.506141,100.426267,24.044073,0.438598,0.350190,0.211213,-0.112081,475.474351,-174.195550
2022 08 28 06 00 00.JPG,901,158.764326,144.822453,100.355467,30.525113,0.393037,0.358523,0.248440,-0.045924,403.942246,-102.875844,190.821494,158.986188,103.482074,23.668809,0.420970,0.350739,0.228291,-0.091008,453.289757,-142.843535
2022 08 28 07 00 00.JPG,902,162.390996,130.276710,54.787711,43.374714,0.467372,0.374945,0.157683,-0.109730,347.455417,-183.092285,220.628882,174.318195,72.580454,55.427055,0.471906,0.372851,0.155243,-0.117258,467.527531,-249.786169
2022 08 28 08 00 01.JPG,903,141.622835,108.858206,48.164966,27.928611,0.474216,0.364506,0.161278,-0.130807,298.646007,-154.151110,227.197580,189.905717,89.388462,63.225393,0.448571,0.374943,0.176486,-0.089407,506.491759,-238.326375
2022 08 28 09 00 00.JPG,904,125.802948,105.510146,59.978297,25.239047,0.431880,0.362215,0.205905,-0.087729,291.291392,-111.356501,208.072491,172.855088,95.026713,42.610972,0.437169,0.363176,0.199655,-0.092452,475.954292,-190.874152
2022 08 28 10 00 00.JPG,905,145.416709,116.525556,63.023507,24.610895,0.447483,0.358578,0.193939,-0.110296,324.965772,-135.895250,203.322921,161.750672,84.662506,35.515916,0.452094,0.359657,0.188249,-0.113874,449.736099,-195.748581
2022 08 28 11 00 01.JPG,906,164.914020,136.985707,78.582050,30.475344,0.433435,0.360032,0.206533,-0.092509,380.481777,-144.735626,200.756183,158.593694,85.872272,30.558933,0.450912,0.356212,0.192875,-0.117330,445.222148,-187.605333
2022 08 28 12 00 00.JPG,907,146.014163,122.588114,71.548228,27.613836,0.429263,0.360394,0.210343,-0.087215,340.150505,-125.505821,196.400243,157.970184,84.019396,35.520728,0.448004,0.360342,0.191655,-0.108446,438.389823,-186.331634
2022 08 28 13 00 00.JPG,908,157.058942,133.078657,77.529410,31.568964,0.427177,0.361954,0.210869,-0.082651,367.667009,-135.078780,196.168001,156.806236,85.908659,31.535812,0.446971,0.357285,0.195744,-0.111515,438.882895,-181.156920
2022 08 28 14 00 01.JPG,909,168.852429,144.375521,80.076299,39.822313,0.429318,0.367084,0.203599,-0.078144,393.304248,-153.075352,197.902548,157.466582,80.742191,36.288425,0.453789,0.361070,0.185141,-0.113786,436.111321,-193.884747
2022 08 28 15 00 00.JPG,910,174.684022,150.803152,84.889023,42.033259,0.425668,0.367475,0.206857,-0.073370,410.376197,-155.709129,195.206287,157.470039,82.408366,37.325424,0.448663,0.361930,0.189408,-0.107000,435.084692,-187.859594
2022 08 28 16 00 01.JPG,911,190.341229,163.065644,78.611018,57.179042,0.440586,0.377451,0.181962,-0.077179,432.017891,-196.184838,196.837989,154.954394,64.133206,48.937594,0.473253,0.372553,0.154194,-0.119058,415.925589,-223.525971
2022 08 28 17 00 00.JPG,912,187.572263,155.342038,72.521800,50.590012,0.451507,0.373925,0.174568,-0.093989,415.436101,-197.870701,218.357795,177.231161,84.291886,51.812641,0.455025,0.369323,0.175652,-0.103963,479.880841,-227.005185
2022 08 28 18 00 00.JPG,913,177.437332,142.476294,71.208900,36.306356,0.453662,0.364275,0.182063,-0.109283,391.122525,-177.495827,209.880495,160.177807,78.734149,31.740970,0.467656,0.356908,0.175436,-0.134310,448.792451,-212.590004
2022 08 29 05 00 00.JPG,914,199.636755,163.216684,98.938392,27.858221,0.432309,0.353442,0.214249,-0.100371,461.791832,-164.976655,233.183042,188.805249,111.865410,32.562045,0.436792,0.353665,0.209543,-0.105164,533.853702,-198.257470
2022 08 29 06 00 00.JPG,915,168.100692,141.180275,81.764729,32.495129,0.429875,0.361033,0.209093,-0.087042,391.045697,-145.751509,210.846100,165.412665,92.189222,27.790007,0.450095,0.353108,0.196797,-0.120751,468.447987,-191.880320
2022 08 29 07 00 01.JPG,916,174.448578,135.864564,64.287768,32.992781,0.465692,0.362691,0.171617,-0.124339,374.600910,-181.737606,215.855397,164.639042,80.946667,32.476020,0.467785,0.356793,0.175421,-0.134605,461.441107,-218.601105
2022 08 29 08 00 00.JPG,917,158.482337,126.209991,67.215732,26.721914,0.450352,0.358645,0.191004,-0.113359,351.908060,-150.260863,209.578975,163.894990,87.510436,30.700569,0.454634,0.355533,0.189834,-0.122322,460.984401,-198.453092
2022 08 29 09 00 00.JPG,918,164.323250,129.881615,69.304007,26.135974,0.452047,0.357300,0.190653,-0.117067,363.508872,-155.596851,207.689835,159.946326,84.842163,27.360653,0.459005,0.353489,0.187505,-0.129866,452.478324,-197.951834
2022 08 29 10 00 00.JPG,919,160.197544,129.524068,70.943862,27.906731,0.444172,0.359125,0.196703,-0.105872,360.665474,-147.833888,204.997579,159.427930,82.387202,31.471080,0.458800,0.356812,0.184389,-0.125045,446.812711,-199.651106
2022 08 29 11 00 00.JPG,920,164.509009,135.814810,80.686496,26.434113,0.431770,0.356460,0.211770,-0.095544,381.010315,-138.950827,201.258579,157.392526,87.991396,25.535077,0.450603,0.352390,0.197006,-0.122308,446.642500,-182.668313
2022 08 29 12 00 01.JPG,921,155.464425,123.537937,60.656111,30.955338,0.457708,0.363712,0.178580,-0.114431,339.658473,-157.690141,201.224710,156.278708,69.895207,41.437498,0.470813,0.365651,0.163536,-0.125722,427.398625,-217.713005
2022 08 29 13 00 00.JPG,922,170.616802,142.494017,84.594848,29.776383,0.429003,0.358290,0.212707,-0.089817,397.705667,-143.921122,199.721214,156.234239,87.390150,25.357114,0.450487,0.352398,0.197115,-0.122170,443.345603,-181.175153
2022 08 29 14 00 00.JPG,923,178.041339,143.886216,70.391032,39.340060,0.453818,0.366759,0.179423,-0.106096,392.318587,-181.145491,192.273478,145.072823,61.184806,36.687362,0.482455,0.364019,0.153526,-0.139918,398.531107,-214.976689
2022 08 29 15 00 01.JPG,924,186.817687,150.823036,70.078177,44.750208,0.458202,0.369919,0.171879,-0.106606,407.718899,-197.484369,199.790765,150.585054,62.611806,38.767537,0.483769,0.364624,0.151607,-0.140437,412.987625,-225.152206
2022 08 29 16 00 00.JPG,925,160.727560,136.953958,83.664420,29.515936,0.421474,0.359133,0.219392,-0.079863,381.345939,-130.352679,197.295001,156.333502,88.669754,26.702250,0.446068,0.353457,0.200475,-0.115832,442.298257,-176.288994
2022 08 29 17 00 00.JPG,926,190.212951,153.479067,78.667676,38.077507,0.450358,0.363385,0.186258,-0.106880,422.359694,-186.356667,208.403895,157.272780,76.945521,29.196144,0.470839,0.355321,0.173840,-0.139826,442.622196,-211.785634
2022 08 29 18 00 01.JPG,927,178.384748,155.792522,96.704779,36.495517,0.413999,0.361567,0.224434,-0.067606,430.882049,-140.767712,210.778541,174.584966,106.977244,31.414146,0.428115,0.354602,0.217283,-0.093921,492.340751,-171.409020
2022 08 30 07 00 00.JPG,928,167.530217,140.952869,87.534430,26.841090,0.423037,0.355926,0.221037,-0.086155,396.017515,-133.414224,204.813968,160.425670,97.390470,18.646903,0.442716,0.346769,0.210515,-0.121532,462.630108,-170.458697
2022 08 30 08 00 01.JPG,929,172.172960,132.535980,64.414884,28.484116,0.466437,0.359056,0.174508,-0.130081,369.123824,-175.879172,212.326169,156.541347,75.828534,24.927992,0.477464,0.352019,0.170518,-0.151233,444.696050,-217.210448
2022 08 30 09 00 00.JPG,930,175.230029,137.569260,71.698344,28.210146,0.455738,0.357790,0.186473,-0.120399,384.497633,-169.402601,209.380297,156.115719,80.342237,22.508904,0.469633,0.350162,0.180205,-0.145732,445.838252,-204.811542
2022 08 30 10 00 00.JPG,931,178.443080,141.375715,74.900004,29.408346,0.452076,0.358168,0.189755,-0.115901,394.718799,-170.018788,209.272990,156.389200,80.584902,22.920508,0.468962,0.350454,0.180584,-0.144625,446.247092,-204.492385
2022 08 30 11 00 01.JPG,932,165.267309,130.974283,77.204373,19.476884,0.442547,0.350718,0.206735,-0.115760,373.445965,-141.832847,207.444575,157.245083,86.238741,20.806850,0.460039,0.348714,0.191247,-0.137650,450.928399,-192.212175
2022 08 30 12 00 00.JPG,933,159.239511,132.166172,81.209936,23.882897,0.427356,0.354698,0.217946,-0.092906,372.615620,-128.985810,198.337209,154.894515,87.878060,23.573761,0.449632,0.351147,0.199220,-0.122986,441.109784,-177.475604
2022 08 30 13 00 00.JPG,934,164.670459,135.851692,84.700601,22.332324,0.427468,0.352657,0.219874,-0.095896,385.222752,-131.120949,194.762197,151.161833,87.334114,20.227354,0.449529,0.348896,0.201575,-0.126040,433.258144,-171.255801
2022 08 30 14 00 01.JPG,935,179.657284,145.919199,76.771866,35.409249,0.446522,0.362669,0.190809,-0.103626,402.348348,-172.032751,194.976792,148.556644,69.217964,32.918531,0.472383,0.359918,0.167699,-0.135126,412.751399,-205.097508
2022 08 30 15 00 00.JPG,936,180.789187,148.382813,82.179351,33.797089,0.439501,0.360720,0.199779,-0.098448,411.351352,-164.813297,198.959375,152.825849,78.692731,27.999592,0.462182,0.355014,0.182803,-0.131141,430.477955,-194.399762
2022 08 30 16 00 00.JPG,937,178.477382,145.318108,83.256301,28.902534,0.438464,0.357002,0.204535,-0.102408,407.051790,-157.282889,202.511288,154.455184,82.482487,23.916594,0.460830,0.351475,0.187695,-0.134624,439.448959,-192.001498
2022 08 30 17 00 01.JPG,938,202.167813,166.776174,75.234313,56.150222,0.455150,0.375471,0.169379,-0.095927,444.178299,-218.475361,210.302233,159.396608,64.555861,43.935121,0.484283,0.367058,0.148659,-0.137695,434.254702,-240.587118
2022 08 30 18 00 00.JPG,939,191.532426,167.167771,116.957173,25.845943,0.402669,0.351446,0.245885,-0.067925,475.657370,-124.785852,220.515765,185.779502,124.387885,26.655355,0.415532,0.350076,0.234392,-0.085495,530.683153,-157.519497
2022 08 31 09 00 00.JPG,940,179.277280,133.128253,55.083556,31.895671,0.487844,0.362265,0.149892,-0.147722,367.489088,-202.238421,216.831506,154.254716,63.148187,28.529740,0.499342,0.355234,0.145424,-0.168631,434.234409,-244.789849
2022 08 31 10 00 01.JPG,941,175.529262,131.300860,65.068110,22.004348,0.471982,0.353056,0.174962,-0.144146,371.898233,-176.693902,215.678942,155.735079,76.125208,19.666008,0.481922,0.347981,0.170097,-0.161394,447.539229,-219.163606
