img,idx_label,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,RGB.ROI_09.redDN,RGB.ROI_09.greenDN,RGB.ROI_09.blueDN,RGB.ROI_09.2G_RBi,RGB.ROI_09.pctR,RGB.ROI_09.pctG,RGB.ROI_09.pctB,RGB.ROI_09.nNDVI,RGB.ROI_09.totalRGB,RGB.ROI_09.AnyColor
2022 08 14 16 00 00.JPG, 839,179.312619,162.789257,79.703258,66.562637,0.425108,0.385935,0.188958,-0.048300,421.805133,-182.695360,189.683487,187.130656,75.339256,109.238568,0.419511,0.413865,0.166623,-0.006775,452.153399,-226.135630,175.240221,157.891154,68.880170,71.661916,0.435908,0.392753,0.171339,-0.052079,402.011545,-195.371034
2022 08 14 17 00 01.JPG, 840,181.145148,167.652324,85.915932,68.243568,0.416700,0.385662,0.197638,-0.038684,434.713404,-176.965608,194.518748,196.126011,82.646865,115.086410,0.410991,0.414387,0.174621,0.004114,473.291623,-225.351029,173.622681,160.522933,71.755336,75.667851,0.427746,0.395473,0.176780,-0.039204,405.900950,-190.634942
2022 08 14 18 00 00.JPG, 841,183.272256,165.042113,84.991440,61.820530,0.422963,0.380891,0.196147,-0.052338,433.305809,-178.331490,192.061520,189.487928,83.772464,103.141872,0.412750,0.407219,0.180031,-0.006745,465.321913,-214.004520,172.394802,154.410303,69.856169,66.569634,0.434615,0.389275,0.176110,-0.055031,396.661274,-187.092767
2022 08 15 05 00 08.JPG, 842,176.726012,173.633924,107.240930,63.300906,0.386201,0.379444,0.234355,-0.008825,457.600866,-135.878077,185.786638,198.392673,109.198179,101.800529,0.376561,0.402111,0.221328,0.032813,493.377490,-165.782953,167.094578,164.591016,94.868026,67.219428,0.391732,0.385862,0.222406,-0.007548,426.553621,-141.949542
2022 08 15 06 00 08.JPG, 843,178.856243,161.898123,84.581603,60.358400,0.420506,0.380636,0.198858,-0.049766,425.335970,-171.591161,190.136677,187.885773,82.742097,102.892773,0.412655,0.407770,0.179576,-0.005954,460.764547,-212.538255,167.259760,151.507208,69.568125,66.186531,0.430710,0.390146,0.179145,-0.049417,388.335092,-179.630717
2022 08 15 07 00 07.JPG, 844,183.478105,162.328402,77.059802,64.118899,0.433892,0.383876,0.182232,-0.061161,422.866309,-191.686904,189.361103,183.283718,73.731002,103.475332,0.424219,0.410604,0.165177,-0.016309,446.375823,-225.182818,179.044223,157.938633,69.965706,66.867336,0.439968,0.388105,0.171928,-0.062631,406.948562,-197.051443
2022 08 15 08 00 07.JPG, 845,179.732552,161.249703,75.476968,67.289884,0.431573,0.387192,0.181235,-0.054205,416.459223,-190.028318,187.278287,182.892495,74.270005,104.236698,0.421380,0.411511,0.167109,-0.011848,444.440787,-221.630771,172.782157,154.555927,69.787973,66.541724,0.435081,0.389186,0.175733,-0.055680,397.126057,-187.762137
2022 08 15 09 00 08.JPG, 846,184.016355,163.360013,77.656785,65.046885,0.432946,0.384347,0.182708,-0.059464,425.033152,-192.062797,189.343356,183.639313,71.989608,105.945662,0.425517,0.412698,0.161784,-0.015293,444.972277,-229.003454,179.110553,158.364261,68.872161,68.745808,0.440782,0.389727,0.169491,-0.061475,406.346975,-199.730493
2022 08 15 10 00 07.JPG, 847,183.923061,160.716654,74.671724,62.838523,0.438631,0.383287,0.178082,-0.067335,419.311439,-195.296266,190.644155,181.724409,72.634107,100.170556,0.428411,0.408367,0.163222,-0.023954,445.002671,-227.100351,174.646824,151.458552,63.396755,64.873525,0.448385,0.388852,0.162764,-0.071107,389.502131,-199.311866
2022 08 15 11 00 07.JPG, 848,178.796420,160.768438,78.654595,64.085861,0.427518,0.384412,0.188070,-0.053091,418.219453,-182.255668,188.156062,184.989733,79.193824,102.629580,0.415962,0.408962,0.175076,-0.008486,452.339619,-214.758146,167.241379,149.135923,62.472813,68.557655,0.441445,0.393654,0.164901,-0.057227,378.850116,-191.431677
2022 08 15 12 00 08.JPG, 849,178.544624,160.125805,78.001214,63.705772,0.428502,0.384297,0.187201,-0.054386,416.671643,-182.668001,188.583131,184.814440,78.220662,102.825088,0.417572,0.409227,0.173201,-0.010093,451.618233,-216.956248,166.592732,149.021527,63.074961,68.375362,0.439919,0.393519,0.166561,-0.055673,378.689220,-189.464337
2022 08 15 13 00 07.JPG, 850,182.521168,160.186014,76.683888,61.166973,0.435205,0.381949,0.182846,-0.065173,419.391071,-189.339407,193.491436,185.839085,77.746397,100.440338,0.423324,0.406582,0.170095,-0.020173,457.076918,-223.837728,170.581448,148.798014,61.669488,65.345093,0.447663,0.390496,0.161841,-0.068205,381.048950,-196.040487
2022 08 15 14 00 08.JPG, 851,180.924961,158.273198,77.021236,58.600199,0.434687,0.380264,0.185050,-0.066780,416.219395,-185.155687,190.959763,182.360586,76.805971,96.955438,0.424236,0.405132,0.170632,-0.023034,450.126320,-219.708406,170.487689,149.012692,64.118508,63.419186,0.444419,0.388439,0.167141,-0.067214,383.618889,-191.263364
2022 08 15 15 00 07.JPG, 852,178.767366,158.904398,83.778917,55.262513,0.424171,0.377042,0.198787,-0.058823,421.450680,-170.113929,189.421564,183.524308,85.811470,91.815583,0.412901,0.400047,0.187052,-0.015813,458.757342,-201.322933,164.297507,144.949631,66.026387,59.575369,0.437807,0.386251,0.175942,-0.062564,375.273526,-177.194363
2022 08 15 16 00 07.JPG, 853,179.758973,157.885973,85.555471,50.457502,0.424761,0.373076,0.202163,-0.064781,423.200417,-166.534005,190.895504,182.801420,87.799242,86.908094,0.413645,0.396106,0.190249,-0.021659,461.496167,-198.098440,162.900385,141.540467,68.757139,51.423411,0.436499,0.379264,0.184238,-0.070161,373.197991,-166.926574
2022 08 15 17 00 08.JPG, 854,178.857872,158.479977,88.822903,49.279179,0.419696,0.371878,0.208426,-0.060408,426.160752,-159.692043,186.039966,178.629630,86.687068,84.532226,0.412180,0.395762,0.192059,-0.020321,451.356664,-191.295461,166.854563,145.907528,73.935786,51.024706,0.431486,0.377317,0.191198,-0.066974,386.697877,-164.890519
2022 08 15 18 00 07.JPG, 855,174.738365,164.761021,98.293818,56.489859,0.399134,0.376344,0.224521,-0.029388,437.793203,-142.911750,188.533603,190.699588,97.358264,95.507308,0.395587,0.400132,0.204280,0.005711,476.591456,-184.516663,166.850694,156.235073,83.304597,62.314855,0.410568,0.384446,0.204987,-0.032857,406.390365,-156.476573
2022 08 16 06 00 01.JPG, 856,181.048023,165.590660,90.109147,60.024151,0.414537,0.379145,0.206318,-0.044592,436.747830,-166.420390,188.470190,187.078319,91.226468,94.459981,0.403771,0.400789,0.195440,-0.003706,466.774977,-193.095573,171.871775,156.766914,77.667829,63.994223,0.423010,0.385834,0.191156,-0.045962,406.306518,-173.303030
2022 08 16 07 00 00.JPG, 857,182.600062,162.975912,83.676398,59.675363,0.425391,0.379674,0.194935,-0.056787,429.252371,-178.223178,190.313103,184.657306,85.332641,93.668868,0.413452,0.401165,0.185384,-0.015083,460.303051,-204.305126,172.320865,153.382009,73.052111,61.391041,0.432147,0.384652,0.183200,-0.058148,398.754984,-179.598651
2022 08 16 08 00 00.JPG, 858,181.564223,162.529828,80.287725,63.207708,0.427832,0.382980,0.189187,-0.055317,424.381775,-183.518601,189.023992,184.137644,81.509140,97.742156,0.415738,0.404991,0.179271,-0.013094,454.670776,-210.143357,172.347532,154.097172,70.875133,64.971679,0.433775,0.387842,0.178383,-0.055906,397.319838,-184.694437
2022 08 16 09 00 00.JPG, 859,179.429640,161.633783,79.050867,64.787058,0.427097,0.384738,0.188165,-0.052178,420.114290,-182.961687,186.590802,183.125919,78.524420,101.136617,0.416273,0.408543,0.175183,-0.009372,448.241141,-212.667882,171.556586,154.805541,71.137850,66.916645,0.431589,0.389448,0.178963,-0.051327,397.499977,-184.086426
2022 08 16 10 00 00.JPG, 860,181.024966,160.948659,82.963141,57.909211,0.426004,0.378759,0.195236,-0.058707,424.936766,-176.047342,188.270241,182.212324,82.678343,93.476064,0.415460,0.402092,0.182448,-0.016351,453.160909,-205.125879,172.721243,153.816372,76.680440,58.231061,0.428357,0.381472,0.190171,-0.057895,403.218055,-173.176734
2022 08 16 11 00 01.JPG, 861,178.773344,157.517700,77.000177,59.261878,0.432560,0.381130,0.186310,-0.063206,413.291221,-182.290690,185.663315,178.789713,79.493535,92.422576,0.418211,0.402728,0.179061,-0.018860,443.946563,-205.465957,172.079182,152.586933,76.132817,56.961866,0.429340,0.380707,0.189953,-0.060038,400.798932,-172.400481
2022 08 16 12 00 00.JPG, 862,177.465230,153.488049,80.544607,48.966261,0.431266,0.372998,0.195735,-0.072449,411.497886,-169.864064,184.042628,173.962305,81.743980,82.138002,0.418518,0.395595,0.185888,-0.028157,439.748913,-194.516972,167.790133,147.431560,78.856398,48.216590,0.425779,0.374118,0.200103,-0.064585,394.078091,-157.508897
2022 08 16 13 00 00.JPG, 863,169.549006,153.533021,88.561423,48.955613,0.411883,0.372976,0.215141,-0.049573,411.643451,-145.959182,183.150547,178.388424,92.119930,81.506371,0.403719,0.393221,0.203060,-0.013172,453.658901,-177.299111,150.979389,139.429339,78.209119,49.670170,0.409582,0.378249,0.212169,-0.039772,368.617848,-133.990490
2022 08 16 14 00 01.JPG, 864,174.583608,159.625565,93.241064,51.426459,0.408430,0.373437,0.218133,-0.044757,427.450237,-147.727046,179.719673,176.697542,90.027506,83.647905,0.402558,0.395788,0.201654,-0.008479,446.444721,-176.362202,163.479203,149.957648,83.766228,52.669865,0.411576,0.377534,0.210890,-0.043140,397.203079,-145.904396
2022 08 16 15 00 00.JPG, 865,170.549384,159.554364,97.692221,50.867123,0.398670,0.372968,0.228362,-0.033308,427.795969,-134.719307,177.833026,178.148385,94.505024,83.958720,0.394758,0.395458,0.209784,0.000886,450.486435,-166.971364,163.172830,153.272904,91.456407,51.916570,0.400029,0.375759,0.224212,-0.031285,407.902141,-133.532920
2022 08 16 16 00 01.JPG, 866,167.466090,157.247004,93.601524,53.426395,0.400335,0.375906,0.223759,-0.031471,418.314618,-137.510047,172.922894,173.604339,89.690734,84.595049,0.396414,0.397976,0.205610,0.001966,436.217967,-167.145765,158.214821,148.643595,86.090245,52.982124,0.402635,0.378277,0.219088,-0.031191,392.948662,-134.677926
2022 08 16 17 00 00.JPG, 867,167.299626,157.212022,94.197606,52.926811,0.399560,0.375468,0.224971,-0.031085,418.709255,-136.116436,173.605828,174.317300,90.292838,84.735935,0.396165,0.397789,0.206046,0.002045,438.215967,-167.337452,156.531040,147.061963,85.403058,52.189828,0.402397,0.378055,0.219547,-0.031190,388.996061,-132.786888
2022 08 16 18 00 00.JPG, 868,172.271520,159.219131,92.796372,53.370370,0.406026,0.375263,0.218711,-0.039375,424.287024,-145.897907,180.838912,179.407580,90.312962,87.663286,0.401365,0.398188,0.200446,-0.003973,450.559453,-179.620568,163.725702,151.088526,84.485693,53.965658,0.410032,0.378384,0.211585,-0.040142,399.299921,-145.842841
2022 08 17 05 00 01.JPG, 869,155.627000,165.818201,110.310439,65.698963,0.360452,0.384056,0.255493,0.031704,431.755641,-100.824323,158.633873,183.073003,110.619983,96.892150,0.350706,0.404736,0.244558,0.071521,452.326859,-120.466911,160.553771,167.405957,110.419046,63.839096,0.366244,0.381875,0.251880,0.020893,438.378774,-107.121636
2022 08 17 06 00 00.JPG, 870,164.844762,160.558339,103.781950,52.489966,0.384088,0.374100,0.241812,-0.013173,429.185051,-117.839200,166.317125,174.596453,100.023353,82.852428,0.377190,0.395967,0.226843,0.024286,440.936930,-140.866872,164.897989,160.019554,101.405667,53.735453,0.386791,0.375348,0.237861,-0.015014,426.323210,-122.106210
2022 08 17 07 00 00.JPG, 871,169.383653,159.961887,96.738554,53.801566,0.397536,0.375423,0.227041,-0.028608,426.084095,-135.868431,172.787078,175.172999,90.734683,86.824237,0.393866,0.399305,0.206829,0.006857,438.694761,-166.490711,168.466838,158.966079,93.956135,55.509185,0.399789,0.377243,0.222968,-0.029016,421.389052,-139.520648
2022 08 17 08 00 01.JPG, 872,170.442455,159.934156,97.904546,51.521310,0.397969,0.373433,0.228599,-0.031807,428.281157,-134.567517,174.666322,175.591406,91.846612,84.669879,0.395079,0.397172,0.207749,0.002641,442.104340,-166.564505,168.595761,158.331416,95.356490,52.710580,0.399248,0.374941,0.225811,-0.031396,422.283667,-136.214197
2022 08 17 09 00 00.JPG, 873,171.851744,159.218677,94.405323,52.180288,0.403905,0.374213,0.221882,-0.038158,425.475744,-142.259774,175.790754,175.154493,90.282195,84.236037,0.398413,0.396971,0.204616,-0.001813,441.227441,-170.380857,164.959096,153.468897,88.450565,53.528132,0.405426,0.377186,0.217388,-0.036084,406.878558,-141.526863
2022 08 17 10 00 00.JPG, 874,167.019136,159.997817,92.184357,60.792141,0.398422,0.381673,0.219905,-0.021471,419.201310,-142.648238,171.217068,175.631610,87.069648,92.976503,0.394584,0.404757,0.200659,0.012728,433.918326,-172.709381,162.267840,155.712443,88.525342,60.631703,0.399177,0.383051,0.217772,-0.020616,406.505625,-140.929599
2022 08 17 11 00 00.JPG, 875,177.831946,163.094635,79.111128,69.246197,0.423371,0.388286,0.188343,-0.043227,420.037709,-182.704326,183.078528,181.321057,74.624431,104.939155,0.417013,0.413009,0.169978,-0.004823,439.024015,-215.150723,169.392312,153.928692,70.089044,68.376028,0.430574,0.391268,0.178158,-0.047827,393.410047,-183.142916
2022 08 17 12 00 00.JPG, 876,180.301434,162.160828,75.417192,68.603031,0.431468,0.388056,0.180476,-0.052971,417.879453,-191.627878,186.787132,182.300062,74.874586,102.938406,0.420728,0.410621,0.168651,-0.012157,443.961779,-219.338022,172.463214,153.427484,68.686847,65.704907,0.437083,0.388840,0.174077,-0.058411,394.577545,-188.517004
2022 08 17 13 00 01.JPG, 877,176.283541,158.825451,75.083292,66.284070,0.429758,0.387198,0.183044,-0.052097,410.192285,-184.942409,187.152850,185.279665,81.341727,102.064753,0.412436,0.408308,0.179256,-0.005030,453.774243,-209.749061,166.170345,150.815062,71.689770,63.770010,0.427530,0.388023,0.184446,-0.048442,388.675178,-173.605868
2022 08 17 14 00 00.JPG, 878,177.688380,160.115818,84.969845,57.573411,0.420292,0.378727,0.200982,-0.052020,422.774043,-167.864508,183.636099,179.568986,84.968611,90.533263,0.409743,0.400668,0.189589,-0.011198,448.173696,-193.267863,173.353873,158.173752,86.579081,56.414551,0.414616,0.378310,0.207074,-0.045788,418.106706,-158.369463
2022 08 17 15 00 00.JPG, 879,172.515394,159.002170,89.156416,56.332531,0.410093,0.377970,0.211937,-0.040762,420.673981,-153.204732,178.075126,177.045632,86.992450,89.023687,0.402782,0.400453,0.196765,-0.002899,442.113208,-181.135857,169.463816,158.614033,90.405615,57.358637,0.404947,0.379021,0.216032,-0.033071,418.483464,-147.266620
2022 08 17 16 00 01.JPG, 880,164.060794,149.078966,82.261727,51.835411,0.414922,0.377032,0.208046,-0.047844,395.401487,-148.616305,195.974261,190.230514,90.435311,94.051455,0.411158,0.399107,0.189735,-0.014872,476.640086,-205.334152,146.934930,133.614751,68.624137,51.670434,0.420807,0.382660,0.196533,-0.047479,349.173818,-143.301406
2022 08 17 17 00 00.JPG, 881,148.234007,138.480429,75.754446,52.972404,0.408957,0.382048,0.208996,-0.034018,362.468882,-135.205542,212.154190,207.206358,91.224931,111.033595,0.415512,0.405821,0.178667,-0.011799,510.585478,-236.910686,144.606112,134.981077,67.021696,58.334347,0.417203,0.389433,0.193364,-0.034426,346.608885,-145.543797
2022 08 17 18 00 00.JPG, 882,155.514604,159.018747,114.991338,47.531552,0.362062,0.370220,0.267718,0.011141,429.524690,-84.550675,167.192476,180.745835,112.433432,81.865763,0.363168,0.392608,0.244223,0.038953,460.371743,-123.071446,142.160280,149.111452,106.062615,50.000009,0.357785,0.375280,0.266935,0.023865,397.334347,-79.146502
2022 08 18 08 00 01.JPG, 883,175.628035,159.172397,88.269069,54.447690,0.415128,0.376232,0.208640,-0.049151,423.069502,-158.262293,183.892526,180.290710,88.505237,88.183657,0.406223,0.398267,0.195510,-0.009890,452.688473,-187.172761,168.126980,150.713204,78.383857,54.915570,0.423255,0.379416,0.197329,-0.054616,397.224040,-162.072469
2022 08 18 09 00 00.JPG, 884,176.952322,159.591069,85.810389,56.419426,0.418967,0.377861,0.203172,-0.051587,422.353780,-164.922612,181.778906,176.177641,81.006274,89.570103,0.414110,0.401350,0.184540,-0.015648,438.962822,-195.943999,167.711015,149.838393,75.207378,56.758394,0.427010,0.381504,0.191486,-0.056283,392.756785,-167.134652
2022 08 18 10 00 01.JPG, 885,177.626679,159.345183,92.293666,48.770020,0.413792,0.371204,0.215004,-0.054252,429.265528,-152.384530,182.456829,175.565123,88.081089,80.592328,0.409002,0.393553,0.197446,-0.019249,446.103040,-181.859774,168.368401,149.889168,80.982715,50.427219,0.421722,0.375436,0.202842,-0.058064,399.240284,-156.292137
2022 08 18 11 00 00.JPG, 886,172.029762,158.683950,92.469165,52.868973,0.406514,0.374977,0.218509,-0.040355,423.182877,-145.775381,177.611111,174.784907,87.516349,84.442355,0.403742,0.397318,0.198940,-0.008020,439.912366,-177.363320,166.338519,152.701243,84.187115,54.876852,0.412518,0.378698,0.208783,-0.042745,403.226877,-150.665533
2022 08 18 12 00 00.JPG, 887,167.322692,157.312352,93.172717,54.129296,0.400478,0.376519,0.223004,-0.030836,417.807761,-138.289611,174.133777,174.527156,90.298788,84.621746,0.396696,0.397593,0.205711,0.001128,438.959721,-168.063356,157.824372,148.020705,82.735323,55.481714,0.406156,0.380927,0.212917,-0.032054,388.580400,-140.374430
2022 08 18 13 00 01.JPG, 888,167.713865,157.035996,93.266101,53.092026,0.401214,0.375670,0.223116,-0.032880,418.015963,-138.217660,177.652443,177.562911,92.359918,85.113460,0.396922,0.396722,0.206356,-0.000252,447.575272,-170.495518,155.394024,145.262716,81.067006,54.064402,0.407085,0.380544,0.212371,-0.033697,381.723745,-138.522727
2022 08 18 14 00 00.JPG, 889,174.409659,161.659925,88.045637,60.864554,0.411232,0.381170,0.207598,-0.037938,424.115220,-159.978310,179.701580,177.839513,81.972584,94.004863,0.408865,0.404628,0.186507,-0.005208,439.513677,-193.595925,168.617037,155.589893,81.147185,61.415565,0.415975,0.383837,0.200188,-0.040182,405.354115,-161.912561
2022 08 18 15 00 00.JPG, 890,180.537597,162.147996,82.188293,61.570102,0.424920,0.381638,0.193442,-0.053663,424.873886,-178.309006,188.454344,182.197877,79.204514,96.736896,0.418921,0.405013,0.176066,-0.016880,449.856735,-212.243194,167.928656,149.784099,67.212316,64.427225,0.436263,0.389125,0.174611,-0.057110,384.925071,-183.288122
2022 08 18 16 00 00.JPG, 891,181.098900,163.451096,83.488556,62.314736,0.423090,0.381861,0.195049,-0.051220,428.038551,-177.572884,187.094520,182.025118,78.927648,98.028069,0.417578,0.406263,0.176159,-0.013734,448.047287,-211.264341,170.633200,152.875892,69.179597,65.938988,0.434525,0.389306,0.176169,-0.054890,392.688688,-185.149898
2022 08 18 17 00 00.JPG, 892,182.207023,161.980257,81.312622,60.440869,0.428219,0.380682,0.191099,-0.058767,425.499901,-181.562035,191.626248,184.857784,83.100589,94.988731,0.416955,0.402228,0.180817,-0.017978,459.584621,-210.282854,169.585592,149.529202,66.108889,63.363922,0.440226,0.388162,0.171612,-0.062850,385.223683,-186.897016
2022 08 18 18 00 01.JPG, 893,176.187266,163.794501,93.440356,57.961380,0.406503,0.377910,0.215587,-0.036451,433.422124,-153.101055,186.487115,188.049856,96.601273,93.011325,0.395822,0.399139,0.205038,0.004172,471.138245,-181.334426,164.033698,151.908801,78.831381,60.952524,0.415513,0.384800,0.199687,-0.038377,394.773880,-158.279738
2022 08 19 06 00 00.JPG, 894,197.034379,184.231029,106.138238,65.289441,0.404253,0.377985,0.217763,-0.033581,487.403645,-168.988932,205.175122,207.486715,108.683539,101.114768,0.393549,0.397983,0.208467,0.005602,521.345376,-195.294759,187.642539,175.954038,94.306015,69.959523,0.409787,0.384261,0.205952,-0.032147,457.902592,-174.984547
2022 08 19 07 00 01.JPG, 895,179.031466,162.622623,86.932997,59.280783,0.417725,0.379439,0.202836,-0.048028,428.587086,-167.788095,187.803854,185.348608,87.853219,95.040144,0.407379,0.402053,0.190569,-0.006580,461.005681,-197.446024,170.340412,154.240317,76.784020,61.356202,0.424403,0.384290,0.191307,-0.049603,401.364749,-171.012688
2022 08 19 08 00 00.JPG, 896,181.238129,160.282456,75.914725,63.412058,0.434171,0.383970,0.181860,-0.061360,417.435309,-189.691134,190.592467,183.294386,77.113214,98.883091,0.422600,0.406418,0.170983,-0.019519,451.000067,-219.660425,173.535498,153.082579,67.469398,65.160262,0.440348,0.388448,0.171204,-0.062620,394.087475,-191.679281
