Light,Shade,OTC,Loc,Src,Rep,Ind,Plot,fullPlot,DoY,tot_Gr
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,187,96.5
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,194,96
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,201,97.5
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,210,94
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,216,91.5
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,223,93.5
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,236,84
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,244,65
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,153,38.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,160,40.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,166,37
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,173,39
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,180,40
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,187,40
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,194,42.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,201,42.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,210,36.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,216,32.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,223,26.5
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,236,14
0,0,0,CF,SG,7,A,SG7,CF-SG-7A,244,9
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,153,20.5
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,160,23
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,166,24
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,173,31.5
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,180,33
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,187,38.5
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,194,43
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,201,39.5
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,210,42
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,216,38
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,223,31
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,236,12
0,0,0,CF,SG,7,B,SG7,CF-SG-7B,244,11
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,153,17.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,160,18.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,166,23.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,173,27
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,180,29
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,187,31.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,194,35.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,201,36.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,210,36
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,216,34.5
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,223,30
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,236,10
0,0,0,CF,SG,7,C,SG7,CF-SG-7C,244,11
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,153,28.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,160,27
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,166,29
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,173,31.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,180,33.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,187,29.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,194,34
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,201,30
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,210,23.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,216,24.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,223,22
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,236,12.5
1,0,0,CF,TL,8,A,TL8,CF-TL-8A,244,7
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,153,28.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,160,32.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,166,34.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,173,42.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,180,39.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,187,39
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,194,42
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,201,42.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,210,40
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,216,39.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,223,31
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,236,14.5
1,0,0,CF,TL,8,B,TL8,CF-TL-8B,244,4
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,153,53.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,160,61.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,166,62.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,173,69
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,180,71.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,187,80
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,194,85.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,201,78.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,210,79
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,216,77.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,223,82
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,236,72.5
1,0,0,CF,TL,8,C,TL8,CF-TL-8C,244,42.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,153,33
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,160,43.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,166,50
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,173,54.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,180,58
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,187,64
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,194,70.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,201,74.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,210,65
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,216,68.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,223,70.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,236,50.5
0,0,0,CF,CF,9,A,CF9,CF-CF-9A,244,34.5
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,153,35
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,160,41
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,166,45
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,173,49
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,180,58.5
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,187,60
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,194,51
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,201,49.5
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,210,49
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,216,48
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,223,47
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,236,34.5
0,0,0,CF,CF,9,B,CF9,CF-CF-9B,244,32
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,153,43.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,160,62.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,166,65.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,173,77
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,180,78.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,187,82
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,194,80.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,201,83
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,210,75.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,216,77.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,223,77.5
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,236,58
0,0,0,CF,CF,9,C,CF9,CF-CF-9C,244,36.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,153,60
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,160,34.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,166,40
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,173,52.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,180,55
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,187,60.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,194,65.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,201,70.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,210,67.5
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,216,65
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,223,65
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,236,45
1,0,0,CF,TL,9,A,TL9,CF-TL-9A,244,24
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,153,26.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,160,33.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,166,36
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,173,42.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,180,46.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,187,54
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,194,57.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,201,54
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,210,56
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,216,58.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,223,52.5
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,236,39
1,0,0,CF,TL,9,B,TL9,CF-TL-9B,244,30.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,153,2.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,160,2
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,166,2.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,173,2.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,180,2
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,187,2.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,194,1.5
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,201,2
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,210,2
1,0,0,CF,TL,9,C,TL9,CF-TL-9C,216,0
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,153,50
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,160,29
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,166,53
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,173,66.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,180,73.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,187,75.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,194,77.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,201,71.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,210,72.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,216,73
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,223,74.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,236,71.5
0,0,0,CF,CF,10,A,CF10,CF-CF-10A,244,53.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,153,27.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,160,14
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,166,27
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,173,24.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,180,20
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,187,20.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,194,20
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,201,18.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,210,17.5
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,216,18
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,223,19
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,236,17
0,0,0,CF,CF,10,B,CF10,CF-CF-10B,244,14.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,153,20
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,160,10.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,166,20.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,173,18
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,180,18.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,187,18
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,194,22.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,201,21.5
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,210,19
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,216,18
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,223,15
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,236,11
0,0,0,CF,CF,10,C,CF10,CF-CF-10C,244,8.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,153,15
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,160,21
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,166,29
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,173,33.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,180,37
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,187,43
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,194,40.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,201,42.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,210,37.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,216,30.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,223,25
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,236,10.5
0,0,0,CF,SG,10,A,SG10,CF-SG-10A,244,6
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,153,41.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,160,44
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,166,45.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,173,54.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,180,53
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,187,53
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,194,56
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,201,53
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,210,42.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,216,30
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,223,15.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,236,6.5
0,0,0,CF,SG,10,B,SG10,CF-SG-10B,244,8
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,153,21
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,160,25.5
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,166,30.5
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,173,38
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,180,41
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,187,43
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,194,49
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,201,49
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,210,53
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,216,47.5
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,223,41.5
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,236,19
0,0,0,CF,SG,10,C,SG10,CF-SG-10C,244,18.5
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,153,40.5
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,160,54
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,166,58
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,173,64
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,180,80.5
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,187,89
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,194,93
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,201,90
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,210,82
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,216,85.5
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,223,83.5
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,236,60
1,0,0,CF,TL,10,A,TL10,CF-TL-10A,244,47.5
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,153,48
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,160,52
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,166,55
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,173,60.5
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,180,62
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,187,61
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,194,61
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,201,62
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,210,63
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,216,49.5
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,223,33.5
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,236,9.5
1,0,0,CF,TL,10,B,TL10,CF-TL-10B,244,6
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,153,38
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,160,46
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,166,54.5
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,173,53
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,180,61
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,187,63
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,194,67
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,201,67.5
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,210,56
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,216,58
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,223,52.5
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,236,32.5
1,0,0,CF,TL,10,C,TL10,CF-TL-10C,244,22.5
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,153,51
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,210,136
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,165,64
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,172,84
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,183,100
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,192,122
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,202,131.5
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,215,131.5
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,220,137.5
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,234,140.5
0,0,1,TL,CF,1,A,CF1,TL-CF-1A,241,107
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,153,45.5
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,210,139
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,165,64.5
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,172,80
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,183,106.5
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,192,120
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,202,133
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,215,140.5
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,220,145.5
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,234,153
0,0,1,TL,CF,1,B,CF1,TL-CF-1B,241,121
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,153,27
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,210,95.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,165,42.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,172,55
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,183,74.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,192,89
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,202,95.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,215,104.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,220,108.5
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,234,99
0,0,1,TL,CF,1,C,CF1,TL-CF-1C,241,75.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,153,49.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,210,80.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,165,58
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,172,66
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,183,76.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,192,81.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,202,77.5
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,215,90
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,220,85
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,234,50
0,0,1,TL,SG,1,A,SG1,TL-SG-1A,241,28
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,153,67.5
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,210,116
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,165,71.5
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,172,92.5
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,183,98.5
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,192,115
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,202,118
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,215,110
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,220,112
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,234,54
0,0,1,TL,SG,1,B,SG1,TL-SG-1B,241,37.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,153,41.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,210,83.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,165,45
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,172,52
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,183,61
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,192,75.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,202,83.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,215,82.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,220,83.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,234,74.5
0,0,1,TL,SG,1,C,SG1,TL-SG-1C,241,60.5
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,153,18.5
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,210,53
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,165,28
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,172,38
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,183,44.5
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,192,49
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,202,55
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,215,54.5
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,220,52
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,234,24.5
0,0,1,TL,TL,1,A,TL1,TL-TL-1A,241,13.5
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,153,21
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,210,31
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,165,27.5
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,172,31.5
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,183,37
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,192,36
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,202,30.5
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,215,32
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,220,32.5
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,234,26
0,0,1,TL,TL,1,B,TL1,TL-TL-1B,241,16.5
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,153,32
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,210,89
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,165,40.5
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,172,56
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,183,63
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,192,85.5
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,202,88
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,215,92.5
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,220,88
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,234,78.5
0,0,1,TL,TL,1,C,TL1,TL-TL-1C,241,47.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,153,30
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,210,76.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,165,36.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,172,54
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,183,69
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,192,76
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,202,73.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,215,80
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,220,82.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,234,85.5
0,0,0,TL,CF,2,A,CF2,TL-CF-2A,241,72
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,153,35
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,210,93
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,165,40.5
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,172,61.5
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,183,76.5
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,192,87
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,202,92.5
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,215,97
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,220,99
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,234,88
0,0,0,TL,CF,2,B,CF2,TL-CF-2B,241,54
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,153,30
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,210,81.5
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,165,37
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,172,48.5
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,183,70
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,192,78.5
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,202,82
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,215,88
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,220,92
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,229,84.5
0,0,0,TL,CF,2,C,CF2,TL-CF-2C,234,81.5
